genre,track,song name,artists,lyrics
hiphop,hiphop.00023.wav,Remote Control,Beastie Boys,"
No more dream, just bright beat in the sun.
In the baseline, my beat starts to grind.
Tonight we rise, tomorrow we grind, but the moment stays.
No more crew, just broken beat in the corner.
I prove through the sky and let the crew speak.
A broken moment keeps time with the subway.
No more bars, just golden truth in the corner.
Tonight we rise, tomorrow we prove, but the beat stays."
hiphop,hiphop.00024.wav,Hey Ladies,Beastie Boys,"
A wild hustle keeps time with the skyline.
A heavy truth keeps time with the headphones.
Hold me close as the subway turns and the truth write.
Tonight we grind, tomorrow we grind, but the dream stays.
No more moment, just lonely dream in the road.
Hold me close as the headphones turns and the crew write.
Tonight we write, tomorrow we flip, but the hustle stays.
I flip through the road and let the dream speak."
hiphop,hiphop.00025.wav,Intergalactic,Beastie Boys,"
Tonight we flip, tomorrow we flip, but the hustle stays.
In the studio, my truth starts to rise.
Tonight we grind, tomorrow we breathe, but the truth stays.
I rise through the rain and let the hustle speak.
I rise through the room and let the bars speak.
A restless beat keeps time with the headphones.
Tonight we prove, tomorrow we write, but the crew stays.
No more moment, just quiet dream in the sky."
hiphop,hiphop.00026.wav,No More (Baby I'ma Do Right),3LW,"
Tonight we flip, tomorrow we grind, but the crew stays.
I prove through the sky and let the truth speak.
A electric bars keeps time with the streetlight.
In the subway, my moment starts to prove.
Hold me close as the block turns and the bars grind.
In the block, my dream starts to rise.
No more story, just wild bars in the window.
A soft dream keeps time with the headphones."
hiphop,hiphop.00027.wav,One-Two,The Ambassador,"
In the subway, my hustle starts to rise.
A electric hustle keeps time with the concrete.
I build through the road and let the truth speak.
Tonight we flip, tomorrow we prove, but the crew stays.
Hold me close as the studio turns and the moment prove.
Hold me close as the studio turns and the story rise.
Tonight we speak, tomorrow we flip, but the story stays.
In the skyline, my bars starts to build."
hiphop,hiphop.00028.wav,Divine Lines,Dirt,"
A golden beat keeps time with the baseline.
I prove through the room and let the story speak.
No more truth, just golden moment in the room.
No more truth, just heavy crew in the rain.
No more bars, just heavy moment in the sun.
Hold me close as the studio turns and the dream breathe.
A quiet moment keeps time with the studio.
Hold me close as the streetlight turns and the crew write."
hiphop,hiphop.00029.wav,Try Again,Aaliyah,"
Tonight we rise, tomorrow we grind, but the crew stays.
I write through the rain and let the moment speak.
A restless crew keeps time with the baseline.
Hold me close as the studio turns and the dream rise.
No more bars, just heavy crew in the window.
Tonight we write, tomorrow we write, but the moment stays.
I rise through the sun and let the bars speak.
A golden dream keeps time with the block."
hiphop,hiphop.00030.wav,Bluesy Baby (Ed Rush & Optical Remix),Ram Jam World,"
In the concrete, my moment starts to rise.
Hold me close as the headphones turns and the story build.
In the skyline, my moment starts to grind.
I flip through the rain and let the crew speak.
A heavy dream keeps time with the headphones.
A broken hustle keeps time with the streetlight.
A broken truth keeps time with the headphones.
No more beat, just wild hustle in the night."
hiphop,hiphop.00031.wav,Can't Take Me Home,Pink,"
Hold me close as the streetlight turns and the bars build.
No more moment, just golden story in the window.
Hold me close as the headphones turns and the hustle rise.
Hold me close as the streetlight turns and the hustle grind.
Hold me close as the baseline turns and the truth speak.
In the baseline, my beat starts to grind.
A quiet story keeps time with the baseline.
A restless beat keeps time with the baseline."
hiphop,hiphop.00032.wav,Buddy (Native Tongue Decision),De La Soul; Jungle Brothers; Q-Tip; Queen Latifah; Monie Love,"
Tonight we prove, tomorrow we rise, but the beat stays.
Tonight we prove, tomorrow we flip, but the moment stays.
Tonight we prove, tomorrow we rise, but the beat stays.
No more hustle, just electric dream in the room.
Tonight we breathe, tomorrow we rise, but the hustle stays.
No more beat, just restless bars in the river.
I write through the rain and let the crew speak.
In the headphones, my hustle starts to flip."
hiphop,hiphop.00033.wav,The Next Episode,Dr Dre,"
A electric crew keeps time with the streetlight.
A bright dream keeps time with the studio.
Tonight we grind, tomorrow we build, but the beat stays.
No more truth, just golden crew in the river.
Tonight we prove, tomorrow we rise, but the story stays.
In the headphones, my beat starts to speak.
Tonight we build, tomorrow we breathe, but the bars stays.
Tonight we build, tomorrow we write, but the crew stays."
hiphop,hiphop.00034.wav,Hip Hop Junkies,Nice & Smooth,"
Hold me close as the streetlight turns and the dream write.
I grind through the street and let the hustle speak.
Hold me close as the studio turns and the bars flip.
Hold me close as the studio turns and the moment write.
Tonight we write, tomorrow we prove, but the bars stays.
Hold me close as the streetlight turns and the moment build.
I write through the corner and let the hustle speak.
I rise through the night and let the story speak."
hiphop,hiphop.00035.wav,40 Bars,Allen Iverson,"
No more dream, just golden story in the rain.
Tonight we rise, tomorrow we prove, but the truth stays.
Hold me close as the block turns and the truth prove.
Tonight we grind, tomorrow we breathe, but the truth stays.
Hold me close as the concrete turns and the bars build.
In the headphones, my moment starts to rise.
A lonely story keeps time with the subway.
I breathe through the river and let the hustle speak."
hiphop,hiphop.00036.wav,Brass Monkey,Beastie Boys,"
No more beat, just restless story in the sky.
Hold me close as the baseline turns and the truth speak.
In the streetlight, my truth starts to rise.
No more beat, just wild hustle in the river.
No more dream, just soft bars in the rain.
A quiet story keeps time with the headphones.
I flip through the corner and let the story speak.
Tonight we speak, tomorrow we breathe, but the dream stays."
hiphop,hiphop.00037.wav,Bounce With Me,Lil Bow Wow,"
I grind through the rain and let the hustle speak.
Hold me close as the headphones turns and the moment write.
I rise through the sky and let the crew speak.
Tonight we flip, tomorrow we flip, but the truth stays.
A broken moment keeps time with the studio.
In the concrete, my hustle starts to speak.
I write through the street and let the beat speak.
No more bars, just quiet crew in the corner."
hiphop,hiphop.00038.wav,California Love,2Pac,"
I breathe through the road and let the dream speak.
Tonight we flip, tomorrow we build, but the bars stays.
Tonight we grind, tomorrow we speak, but the hustle stays.
I build through the river and let the hustle speak.
I breathe through the rain and let the crew speak.
No more story, just quiet crew in the sky.
I flip through the rain and let the crew speak.
No more dream, just broken crew in the sky."
hiphop,hiphop.00039.wav,"Every Ghetto, Every City",Lauryn Hill,"
Tonight we breathe, tomorrow we build, but the moment stays.
In the block, my moment starts to flip.
No more hustle, just broken crew in the window.
In the concrete, my story starts to breathe.
In the concrete, my beat starts to rise.
Tonight we flip, tomorrow we grind, but the hustle stays.
I grind through the window and let the hustle speak.
Tonight we build, tomorrow we breathe, but the moment stays."
hiphop,hiphop.00040.wav,Ex-Factor,Lauryn Hill,"
A quiet crew keeps time with the subway.
Hold me close as the headphones turns and the moment breathe.
No more crew, just bright beat in the rain.
I speak through the night and let the dream speak.
I grind through the corner and let the moment speak.
No more crew, just lonely bars in the room.
No more bars, just electric moment in the street.
I rise through the street and let the moment speak."
hiphop,hiphop.00041.wav,Dog Shit,Wu-Tang Clan,"
In the subway, my dream starts to write.
A broken beat keeps time with the subway.
No more story, just bright truth in the sun.
I breathe through the window and let the crew speak.
No more moment, just quiet moment in the rain.
I grind through the sun and let the truth speak.
In the streetlight, my beat starts to write.
No more dream, just soft moment in the room."
hiphop,hiphop.00042.wav,Triumph,Wu-Tang Clan,"
In the block, my crew starts to breathe.
I write through the road and let the truth speak.
I breathe through the sky and let the truth speak.
No more bars, just bright beat in the street.
A restless hustle keeps time with the headphones.
A soft truth keeps time with the baseline.
No more truth, just golden story in the night.
No more crew, just wild bars in the rain."
hiphop,hiphop.00043.wav,Anything Can Happen,Wyclef Jean,"
No more moment, just lonely dream in the corner.
I flip through the corner and let the dream speak.
Tonight we rise, tomorrow we breathe, but the moment stays.
No more bars, just wild hustle in the window.
In the studio, my hustle starts to write.
Tonight we rise, tomorrow we flip, but the dream stays.
In the subway, my story starts to build.
I rise through the window and let the crew speak."
hiphop,hiphop.00044.wav,Guantanamera,Wyclef Jean,"
A lonely truth keeps time with the headphones.
A broken dream keeps time with the skyline.
Hold me close as the block turns and the dream prove.
Tonight we speak, tomorrow we flip, but the crew stays.
Hold me close as the concrete turns and the dream flip.
In the subway, my truth starts to grind.
A quiet truth keeps time with the skyline.
In the streetlight, my story starts to prove."
hiphop,hiphop.00045.wav,"Every Ghetto, Every City",Lauryn Hill,"
Tonight we flip, tomorrow we speak, but the beat stays.
Hold me close as the subway turns and the story rise.
No more beat, just soft bars in the window.
Tonight we build, tomorrow we write, but the story stays.
No more hustle, just golden beat in the river.
A soft story keeps time with the concrete.
A lonely bars keeps time with the skyline.
Hold me close as the skyline turns and the beat rise."
hiphop,hiphop.00046.wav,Check The Rhime,A Tribe Called Quest,"
In the baseline, my crew starts to breathe.
Tonight we write, tomorrow we build, but the bars stays.
No more truth, just lonely bars in the street.
A golden bars keeps time with the block.
In the subway, my beat starts to write.
Hold me close as the baseline turns and the moment prove.
I speak through the night and let the bars speak.
In the concrete, my story starts to rise."
hiphop,hiphop.00047.wav,Award Tour,A Tribe Called Quest,"
Tonight we flip, tomorrow we flip, but the moment stays.
No more moment, just electric hustle in the river.
No more hustle, just heavy dream in the window.
A quiet dream keeps time with the skyline.
In the streetlight, my moment starts to write.
No more crew, just wild story in the street.
No more beat, just soft beat in the river.
No more beat, just golden crew in the window."
hiphop,hiphop.00048.wav,Can I Kick It?,A Tribe Called Quest,"
In the headphones, my crew starts to prove.
No more beat, just restless crew in the road.
I prove through the night and let the crew speak.
Tonight we write, tomorrow we write, but the beat stays.
No more story, just broken bars in the sun.
In the streetlight, my dream starts to flip.
No more bars, just bright beat in the room.
In the skyline, my beat starts to build."
hiphop,hiphop.00049.wav,Scenario,A Tribe Called Quest,"
Tonight we grind, tomorrow we write, but the dream stays.
Tonight we breathe, tomorrow we prove, but the bars stays.
I prove through the window and let the crew speak.
No more bars, just bright hustle in the road.
Tonight we build, tomorrow we rise, but the dream stays.
A bright bars keeps time with the baseline.
Tonight we rise, tomorrow we speak, but the crew stays.
No more moment, just quiet hustle in the rain."
hiphop,hiphop.00050.wav,Electric Relaxation,A Tribe Called Quest,"
I grind through the sky and let the truth speak.
Tonight we prove, tomorrow we prove, but the dream stays.
Hold me close as the streetlight turns and the dream speak.
Tonight we write, tomorrow we flip, but the bars stays.
A heavy crew keeps time with the subway.
Hold me close as the concrete turns and the bars write.
A heavy beat keeps time with the block.
No more story, just broken bars in the corner."
hiphop,hiphop.00051.wav,Luck Of Lucien,A Tribe Called Quest,"
A electric dream keeps time with the subway.
A soft crew keeps time with the subway.
I build through the road and let the bars speak.
I rise through the street and let the beat speak.
A wild truth keeps time with the skyline.
Hold me close as the streetlight turns and the truth prove.
No more beat, just restless hustle in the street.
A heavy hustle keeps time with the skyline."
hiphop,hiphop.00052.wav,After School,Young MC,"
No more dream, just heavy crew in the night.
In the skyline, my truth starts to breathe.
I flip through the street and let the bars speak.
Tonight we write, tomorrow we rise, but the moment stays.
I speak through the corner and let the dream speak.
Tonight we write, tomorrow we flip, but the beat stays.
I rise through the road and let the moment speak.
Hold me close as the concrete turns and the dream grind."
hiphop,hiphop.00053.wav,The Right One,Young MC,"
No more dream, just restless truth in the window.
Hold me close as the studio turns and the beat write.
Hold me close as the skyline turns and the bars speak.
Hold me close as the baseline turns and the crew breathe.
I build through the road and let the crew speak.
Hold me close as the skyline turns and the bars rise.
I speak through the window and let the dream speak.
No more bars, just restless bars in the street."
hiphop,hiphop.00054.wav,The Um Dee Dum Song,Young MC,"
I write through the street and let the dream speak.
Tonight we rise, tomorrow we rise, but the crew stays.
Tonight we prove, tomorrow we prove, but the bars stays.
Hold me close as the block turns and the truth flip.
No more story, just soft truth in the room.
No more crew, just quiet dream in the sky.
Tonight we write, tomorrow we rise, but the bars stays.
A electric truth keeps time with the streetlight."
hiphop,hiphop.00055.wav,I want to get high,Cypress Hill,"
Tonight we grind, tomorrow we build, but the crew stays.
Tonight we rise, tomorrow we speak, but the moment stays.
In the skyline, my beat starts to speak.
In the block, my story starts to write.
A quiet moment keeps time with the streetlight.
A broken beat keeps time with the baseline.
Hold me close as the studio turns and the crew speak.
I flip through the room and let the crew speak."
hiphop,hiphop.00056.wav,I Ain't Goin' Out Like That,Cypress Hill,"
No more beat, just electric story in the window.
Hold me close as the subway turns and the beat rise.
A lonely beat keeps time with the baseline.
No more dream, just quiet beat in the rain.
I grind through the road and let the beat speak.
No more beat, just golden beat in the sun.
A quiet hustle keeps time with the studio.
A lonely crew keeps time with the skyline."
hiphop,hiphop.00057.wav,Lick A Shot,Cypress Hill,"
In the studio, my bars starts to breathe.
A golden beat keeps time with the subway.
No more dream, just broken beat in the river.
Tonight we build, tomorrow we grind, but the crew stays.
In the concrete, my beat starts to rise.
A lonely beat keeps time with the block.
I rise through the street and let the crew speak.
I flip through the road and let the moment speak."
hiphop,hiphop.00058.wav,Lil' Putos,Cypress Hill,"
I breathe through the room and let the dream speak.
Tonight we rise, tomorrow we breathe, but the crew stays.
In the block, my truth starts to grind.
No more moment, just bright hustle in the sun.
Hold me close as the subway turns and the truth write.
Hold me close as the baseline turns and the dream build.
Tonight we grind, tomorrow we breathe, but the bars stays.
In the block, my crew starts to build."
hiphop,hiphop.00059.wav,Hits From The Bong,Cypress Hill,"
No more dream, just lonely beat in the river.
Tonight we rise, tomorrow we speak, but the beat stays.
In the block, my beat starts to prove.
Hold me close as the headphones turns and the truth rise.
No more story, just wild story in the corner.
No more beat, just lonely beat in the sky.
Hold me close as the baseline turns and the story flip.
I write through the night and let the dream speak."
hiphop,hiphop.00060.wav,"What Go Around Come Around, Kid",Cypress Hill,"
No more beat, just bright story in the sun.
No more crew, just wild bars in the road.
No more moment, just wild bars in the sun.
No more bars, just restless bars in the room.
Hold me close as the block turns and the truth breathe.
A quiet story keeps time with the block.
Hold me close as the concrete turns and the bars grind.
In the concrete, my truth starts to flip."
hiphop,hiphop.00061.wav,A to the K,Cypress Hill,"
Hold me close as the skyline turns and the dream write.
In the skyline, my story starts to breathe.
No more crew, just electric truth in the road.
I rise through the night and let the crew speak.
Tonight we breathe, tomorrow we breathe, but the truth stays.
I build through the room and let the moment speak.
A golden beat keeps time with the studio.
I build through the night and let the dream speak."
hiphop,hiphop.00062.wav,Keeping It Moving,A Tribe Called Quest,"
Hold me close as the baseline turns and the hustle write.
In the baseline, my bars starts to build.
A soft bars keeps time with the studio.
A lonely beat keeps time with the streetlight.
A electric story keeps time with the headphones.
Tonight we grind, tomorrow we build, but the dream stays.
Tonight we flip, tomorrow we build, but the beat stays.
In the streetlight, my hustle starts to write."
hiphop,hiphop.00063.wav,Find A Way,A Tribe Called Quest,"
Hold me close as the baseline turns and the bars write.
I flip through the sun and let the dream speak.
In the baseline, my truth starts to rise.
In the headphones, my truth starts to build.
A broken hustle keeps time with the baseline.
Hold me close as the baseline turns and the moment write.
In the baseline, my moment starts to flip.
A broken moment keeps time with the studio."
hiphop,hiphop.00064.wav,Sucka Nigga,A Tribe Called Quest,"
In the concrete, my crew starts to write.
Hold me close as the block turns and the truth prove.
I prove through the river and let the truth speak.
Tonight we speak, tomorrow we build, but the moment stays.
No more hustle, just heavy crew in the street.
I write through the rain and let the hustle speak.
A heavy moment keeps time with the subway.
A wild moment keeps time with the headphones."
hiphop,hiphop.00065.wav,Check The Rhime,A Tribe Called Quest,"
A lonely hustle keeps time with the concrete.
No more story, just lonely crew in the corner.
Tonight we flip, tomorrow we prove, but the bars stays.
No more hustle, just restless crew in the night.
Tonight we write, tomorrow we build, but the beat stays.
I speak through the river and let the story speak.
Hold me close as the concrete turns and the truth rise.
I write through the sky and let the truth speak."
hiphop,hiphop.00066.wav,Bonita Applebum,A Tribe Called Quest,"
A electric beat keeps time with the subway.
A quiet crew keeps time with the streetlight.
No more moment, just electric beat in the corner.
A wild hustle keeps time with the block.
In the headphones, my truth starts to speak.
Tonight we prove, tomorrow we write, but the bars stays.
A broken moment keeps time with the studio.
Tonight we speak, tomorrow we grind, but the beat stays."
hiphop,hiphop.00067.wav,Award Tour,A Tribe Called Quest,"
A lonely story keeps time with the concrete.
In the skyline, my moment starts to prove.
Tonight we rise, tomorrow we flip, but the dream stays.
Hold me close as the subway turns and the dream flip.
In the block, my story starts to breathe.
Hold me close as the block turns and the bars build.
No more dream, just lonely hustle in the street.
A broken moment keeps time with the headphones."
hiphop,hiphop.00068.wav,Can I Kick It?,A Tribe Called Quest,"
I grind through the sun and let the beat speak.
A broken beat keeps time with the streetlight.
Hold me close as the streetlight turns and the dream breathe.
A wild story keeps time with the skyline.
A electric story keeps time with the baseline.
No more dream, just bright hustle in the corner.
No more story, just heavy crew in the sun.
A electric beat keeps time with the headphones."
hiphop,hiphop.00069.wav,Scenario,A Tribe Called Quest,"
Hold me close as the streetlight turns and the beat grind.
I flip through the sky and let the moment speak.
I prove through the corner and let the story speak.
Hold me close as the baseline turns and the hustle flip.
No more moment, just soft dream in the sun.
Tonight we flip, tomorrow we rise, but the story stays.
No more moment, just electric dream in the room.
In the baseline, my hustle starts to grind."
hiphop,hiphop.00070.wav,Buggin' Out,A Tribe Called Quest,"
In the block, my bars starts to grind.
Hold me close as the subway turns and the dream build.
Tonight we speak, tomorrow we breathe, but the hustle stays.
I prove through the room and let the story speak.
In the subway, my crew starts to flip.
No more moment, just soft story in the room.
No more dream, just wild truth in the river.
In the concrete, my moment starts to prove."
hiphop,hiphop.00071.wav,If The Papes Come,A Tribe Called Quest,"
A golden story keeps time with the baseline.
I grind through the road and let the story speak.
Tonight we grind, tomorrow we grind, but the bars stays.
A bright truth keeps time with the skyline.
In the block, my bars starts to build.
Hold me close as the studio turns and the moment prove.
Tonight we write, tomorrow we grind, but the crew stays.
A golden truth keeps time with the studio."
hiphop,hiphop.00072.wav,Electric Relaxation,A Tribe Called Quest,"
No more moment, just golden bars in the night.
In the subway, my crew starts to flip.
No more crew, just broken truth in the rain.
A broken moment keeps time with the subway.
No more moment, just bright bars in the river.
A electric story keeps time with the streetlight.
No more moment, just restless truth in the rain.
Hold me close as the skyline turns and the story grind."
hiphop,hiphop.00073.wav,Jazz (We've Got),A Tribe Called Quest,"
Tonight we prove, tomorrow we rise, but the crew stays.
I rise through the corner and let the crew speak.
Tonight we flip, tomorrow we build, but the beat stays.
Tonight we grind, tomorrow we breathe, but the moment stays.
Tonight we write, tomorrow we grind, but the dream stays.
A heavy truth keeps time with the skyline.
Tonight we flip, tomorrow we breathe, but the story stays.
Tonight we breathe, tomorrow we write, but the dream stays."
hiphop,hiphop.00074.wav,I Left My Wallet In El Segundo,A Tribe Called Quest,"
Hold me close as the concrete turns and the crew write.
No more hustle, just heavy story in the rain.
I breathe through the street and let the beat speak.
In the block, my beat starts to prove.
No more dream, just heavy truth in the street.
Tonight we breathe, tomorrow we prove, but the dream stays.
Hold me close as the subway turns and the story flip.
In the streetlight, my truth starts to rise."
hiphop,hiphop.00075.wav,Stressed Out,A Tribe Called Quest,"
I prove through the room and let the moment speak.
In the skyline, my moment starts to prove.
Tonight we build, tomorrow we flip, but the beat stays.
In the studio, my truth starts to prove.
Hold me close as the skyline turns and the story rise.
Tonight we rise, tomorrow we breathe, but the moment stays.
No more truth, just electric moment in the sun.
No more truth, just restless bars in the window."
hiphop,hiphop.00076.wav,Thug Love,50 Cent,"
A broken bars keeps time with the streetlight.
Hold me close as the baseline turns and the dream prove.
No more hustle, just soft dream in the room.
Tonight we speak, tomorrow we write, but the dream stays.
I build through the night and let the hustle speak.
No more story, just lonely truth in the room.
A quiet hustle keeps time with the subway.
I rise through the street and let the crew speak."
hiphop,hiphop.00077.wav,What's It Gonna Be?,Busta Rhymes,"
A golden moment keeps time with the headphones.
Hold me close as the baseline turns and the dream grind.
A soft dream keeps time with the baseline.
Hold me close as the subway turns and the moment write.
Tonight we flip, tomorrow we breathe, but the hustle stays.
In the block, my dream starts to breathe.
I speak through the window and let the bars speak.
No more beat, just heavy crew in the night."
hiphop,hiphop.00078.wav,Thug Love,50 Cent,"
Tonight we prove, tomorrow we prove, but the story stays.
Hold me close as the skyline turns and the truth breathe.
Hold me close as the baseline turns and the hustle prove.
No more dream, just bright dream in the street.
No more beat, just heavy bars in the room.
I prove through the night and let the beat speak.
In the studio, my truth starts to breathe.
I speak through the rain and let the bars speak."
hiphop,hiphop.00079.wav,The Real Slim Shady,Eminem,"
I grind through the street and let the story speak.
I grind through the sky and let the beat speak.
I breathe through the rain and let the bars speak.
No more crew, just bright dream in the road.
A wild moment keeps time with the studio.
No more truth, just golden crew in the road.
No more bars, just broken hustle in the window.
A wild beat keeps time with the block."
hiphop,hiphop.00080.wav,Marshall Mathers,Eminem,"
I prove through the room and let the story speak.
Tonight we breathe, tomorrow we prove, but the truth stays.
A soft moment keeps time with the headphones.
A restless bars keeps time with the skyline.
Hold me close as the block turns and the crew write.
In the concrete, my crew starts to grind.
No more moment, just golden beat in the rain.
I prove through the corner and let the moment speak."
hiphop,hiphop.00081.wav,Contract on the World Love Jam,Public Enemy,"
Tonight we rise, tomorrow we prove, but the crew stays.
I speak through the road and let the dream speak.
Tonight we rise, tomorrow we build, but the bars stays.
No more crew, just soft crew in the corner.
Hold me close as the concrete turns and the beat build.
A heavy moment keeps time with the streetlight.
A soft beat keeps time with the headphones.
Tonight we breathe, tomorrow we build, but the dream stays."
hiphop,hiphop.00082.wav,Brothers Gonna Work It Out,Public Enemy,"
A broken dream keeps time with the headphones.
I breathe through the road and let the story speak.
In the streetlight, my hustle starts to grind.
Tonight we grind, tomorrow we speak, but the moment stays.
Hold me close as the studio turns and the crew build.
Hold me close as the headphones turns and the crew flip.
I prove through the night and let the crew speak.
No more dream, just heavy beat in the night."
hiphop,hiphop.00083.wav,911 Is A Joke,Public Enemy,"
Tonight we write, tomorrow we speak, but the beat stays.
A quiet truth keeps time with the concrete.
No more crew, just electric story in the room.
A golden moment keeps time with the skyline.
In the block, my story starts to flip.
In the skyline, my crew starts to speak.
I speak through the corner and let the crew speak.
No more truth, just broken story in the corner."
hiphop,hiphop.00084.wav,Incident At 66.6 FM,Public Enemy,"
I prove through the road and let the hustle speak.
In the skyline, my beat starts to breathe.
Hold me close as the studio turns and the moment speak.
In the studio, my bars starts to breathe.
Hold me close as the concrete turns and the story grind.
Hold me close as the concrete turns and the crew write.
I flip through the night and let the crew speak.
In the block, my bars starts to grind."
hiphop,hiphop.00085.wav,Welcome To The Terrordome,Public Enemy,"
A broken dream keeps time with the concrete.
A bright story keeps time with the skyline.
Hold me close as the baseline turns and the beat flip.
No more dream, just heavy beat in the room.
Hold me close as the block turns and the truth speak.
Tonight we flip, tomorrow we write, but the story stays.
Hold me close as the baseline turns and the bars rise.
I rise through the night and let the hustle speak."
hiphop,hiphop.00086.wav,Pollywanacraka,Public Enemy,"
In the studio, my dream starts to write.
Tonight we grind, tomorrow we grind, but the crew stays.
No more story, just wild crew in the night.
No more moment, just lonely beat in the river.
No more story, just soft beat in the night.
I write through the sun and let the bars speak.
In the concrete, my truth starts to write.
I speak through the sun and let the moment speak."
hiphop,hiphop.00087.wav,Anti-Nigger Machine,Public Enemy,"
In the streetlight, my dream starts to grind.
A golden crew keeps time with the streetlight.
Hold me close as the block turns and the dream build.
A restless crew keeps time with the block.
Hold me close as the headphones turns and the story build.
Tonight we build, tomorrow we grind, but the crew stays.
No more beat, just soft story in the street.
In the subway, my dream starts to grind."
hiphop,hiphop.00088.wav,Burn Hollywood Burn,Public Enemy,"
No more bars, just bright truth in the sky.
No more dream, just soft moment in the road.
No more dream, just bright story in the river.
I build through the night and let the truth speak.
Hold me close as the block turns and the dream write.
A golden story keeps time with the headphones.
Hold me close as the skyline turns and the beat prove.
A soft bars keeps time with the studio."
hiphop,hiphop.00089.wav,Power To The People,Public Enemy,"
In the subway, my moment starts to breathe.
In the streetlight, my bars starts to breathe.
A quiet bars keeps time with the studio.
Tonight we breathe, tomorrow we build, but the dream stays.
I breathe through the sky and let the moment speak.
In the skyline, my hustle starts to prove.
No more truth, just restless truth in the room.
Hold me close as the studio turns and the dream prove."
hiphop,hiphop.00090.wav,Who Stole the Soul,Public Enemy,"
Hold me close as the studio turns and the dream speak.
A lonely crew keeps time with the headphones.
Hold me close as the baseline turns and the crew write.
Hold me close as the subway turns and the bars grind.
I breathe through the sun and let the hustle speak.
Tonight we build, tomorrow we write, but the crew stays.
No more truth, just bright crew in the road.
A soft hustle keeps time with the concrete."
hiphop,hiphop.00091.wav,Fear of a Black Planet,Public Enemy,"
Tonight we breathe, tomorrow we breathe, but the beat stays.
Hold me close as the streetlight turns and the crew prove.
In the block, my dream starts to speak.
No more crew, just heavy dream in the room.
Tonight we breathe, tomorrow we write, but the truth stays.
A golden bars keeps time with the studio.
Tonight we write, tomorrow we write, but the beat stays.
I grind through the sky and let the dream speak."
hiphop,hiphop.00092.wav,Revolutionary Generation,Public Enemy,"
A broken moment keeps time with the studio.
No more dream, just restless dream in the road.
Hold me close as the subway turns and the moment build.
Tonight we write, tomorrow we write, but the bars stays.
In the skyline, my truth starts to build.
No more truth, just heavy truth in the sky.
Hold me close as the skyline turns and the moment breathe.
No more moment, just heavy beat in the road."
hiphop,hiphop.00093.wav,"Can't Do Nuttin' For Ya, Man!",Public Enemy,"
No more crew, just restless story in the street.
Tonight we build, tomorrow we build, but the story stays.
Hold me close as the skyline turns and the truth grind.
A restless moment keeps time with the concrete.
No more truth, just heavy beat in the room.
No more hustle, just bright hustle in the sky.
I breathe through the river and let the story speak.
In the concrete, my beat starts to rise."
hiphop,hiphop.00094.wav,Reggie Jax,Public Enemy,"
I flip through the night and let the bars speak.
I write through the street and let the bars speak.
I build through the rain and let the beat speak.
I speak through the night and let the hustle speak.
In the headphones, my truth starts to grind.
Tonight we grind, tomorrow we write, but the crew stays.
Hold me close as the skyline turns and the hustle grind.
Tonight we grind, tomorrow we write, but the hustle stays."
hiphop,hiphop.00095.wav,Leave This off Your Fu*kin Charts,Public Enemy,"
A broken bars keeps time with the skyline.
No more dream, just bright story in the road.
No more crew, just soft beat in the rain.
In the block, my beat starts to flip.
No more hustle, just broken bars in the sky.
No more truth, just electric crew in the sun.
In the studio, my crew starts to flip.
In the streetlight, my truth starts to prove."
hiphop,hiphop.00096.wav,B Side Wins Again,Public Enemy,"
I grind through the night and let the moment speak.
Hold me close as the studio turns and the hustle build.
I write through the sun and let the bars speak.
Hold me close as the studio turns and the truth breathe.
I grind through the street and let the crew speak.
I grind through the river and let the bars speak.
In the subway, my truth starts to prove.
In the baseline, my moment starts to build."
hiphop,hiphop.00097.wav,War At 33 1/3,Public Enemy,"
In the baseline, my beat starts to flip.
In the headphones, my moment starts to grind.
Hold me close as the studio turns and the bars flip.
No more dream, just soft story in the sun.
Hold me close as the block turns and the hustle prove.
In the studio, my dream starts to grind.
No more dream, just wild bars in the night.
Tonight we grind, tomorrow we prove, but the story stays."
hiphop,hiphop.00098.wav,Fight the Power,Public Enemy,"
Tonight we prove, tomorrow we write, but the hustle stays.
In the subway, my crew starts to rise.
Tonight we rise, tomorrow we grind, but the bars stays.
No more hustle, just bright crew in the room.
I rise through the rain and let the bars speak.
No more beat, just restless crew in the street.
Tonight we breathe, tomorrow we speak, but the story stays.
In the studio, my hustle starts to write."
hiphop,hiphop.00099.wav,Let's Stay Together (Together Forever),RUN-DMC,"
Hold me close as the streetlight turns and the bars write.
Hold me close as the subway turns and the dream speak.
A lonely hustle keeps time with the headphones.
Hold me close as the streetlight turns and the hustle flip.
No more crew, just lonely truth in the sky.
In the block, my hustle starts to breathe.
Hold me close as the studio turns and the truth speak.
No more dream, just heavy bars in the room."
jazz,jazz.00000.wav,"On the Town: Three Dance Episodes, The great lover",Leonard Bernstein,"
I slide through the sky and let the glass speak.
In the brass, my glass starts to wander.
A quiet laugh keeps time with the sidewalk.
Hold me close as the improv turns and the laugh riff.
Hold me close as the afterglow turns and the night curl.
Hold me close as the improv turns and the melody curl.
No more trumpet, just lonely sax in the window.
Tonight we riff, tomorrow we spark, but the glass stays."
